18	165
18	192
18	244
18	260
18	288
18	293
18	300
18	326
18	329
18	347
18	357
18	360
18	370
18	384
18	389
18	392
18	393
18	448
18	451
18	465
18	475
19	40
19	65
19	68
19	88
19	104
19	108
19	116
19	132
19	195
19	196
19	204
19	226
19	262
19	272
19	328
19	334
19	384
19	390
19	428
19	450
19	484
20	2
20	3
20	11
20	13
20	16
20	18
20	31
20	35
20	41
20	55
20	72
20	77
20	104
20	130
20	160
20	168
20	169
20	194
20	216
20	250
20	256
20	257
20	259
20	272
20	274
20	289
20	290
20	291
20	308
20	346
20	354
20	385
20	386
20	411
20	425
20	426
20	480
20	494
21	2
21	14
21	32
21	34
21	74
21	75
21	157
21	161
21	164
21	195
21	212
21	216
21	256
21	267
21	274
21	289
21	296
21	304
21	328
22	0
22	2
22	8
22	13
22	21
22	26
22	31
22	32
22	33
22	43
22	53
22	72
22	88
22	96
22	101
22	136
22	173
22	175
22	203
22	228
22	241
22	289
22	322
22	329
22	352
22	385
22	386
22	411
22	416
22	421
22	427
22	440
23	0
23	10
23	14
23	32
23	132
23	136
23	140
23	208
23	224
23	261
23	320
23	368
23	388
23	392
23	397
23	408
23	457
23	474
23	480
24	9
24	34
24	37
24	46
24	64
24	71
24	87
24	96
24	98
24	100
24	102
24	129
24	130
24	153
24	162
24	167
24	169
24	173
24	195
24	208
24	209
24	228
24	229
24	236
24	245
24	289
24	290
24	294
24	317
24	336
24	363
24	384
24	422
24	452
24	454
24	480
24	486
24	488
25	6
25	7
25	56
25	68
25	69
25	70
25	72
25	106
25	161
25	165
25	166
25	180
25	194
25	224
25	228
25	234
25	256
25	288
25	294
25	320
25	324
25	370
25	372
25	384
25	391
25	404
25	418
26	0
26	1
26	8
26	12
26	36
26	49
26	64
26	73
26	76
26	81
26	86
26	97
26	107
26	132
26	144
26	168
26	192
26	196
26	257
26	261
26	264
26	269
26	276
26	277
26	302
26	317
26	322
26	369
26	389
26	417
26	436
27	20
27	84
27	101
27	192
27	228
27	324
27	386
27	420
27	481
28	1
28	10
28	37
28	42
28	65
28	151
28	258
28	317
28	331
28	393
28	416
28	418
28	423
28	490
28	504
29	1
29	4
29	35
29	64
29	72
29	74
29	100
29	116
29	128
29	129
29	136
29	144
29	160
29	163
29	174
29	256
29	257
29	290
29	305
29	312
30	0
30	4
30	12
30	34
30	36
30	128
30	129
30	226
30	236
30	257
30	449
30	463
31	17
31	74
31	128
31	224
31	456
32	2
32	8
32	16
32	22
32	25
32	43
32	71
32	76
32	82
32	85
32	88
32	90
32	98
32	106
32	113
32	121
32	132
32	134
32	135
32	136
32	137
32	138
32	148
32	154
32	155
32	166
32	209
32	213
32	218
32	220
32	237
32	251
32	258
32	260
32	262
32	265
32	272
32	274
32	275
32	282
32	292
32	320
32	321
32	328
32	339
32	340
32	343
32	344
32	367
32	384
32	386
32	391
32	392
32	393
32	403
32	406
32	408
32	421
32	425
32	435
32	444
32	450
32	451
32	454
32	457
32	458
32	466
32	468
32	473
32	474
32	477
32	496
32	506
32	508
33	18
33	39
33	62
33	80
33	132
33	160
33	193
33	207
33	212
33	228
33	262
33	290
33	314
33	320
33	324
33	330
33	338
33	340
33	372
33	392
33	402
33	438
33	457
33	476
34	0
34	5
34	9
34	17
34	32
34	65
34	70
34	72
34	81
34	84
34	95
34	112
34	117
34	130
34	144
34	145
34	147
34	152
34	157
34	169
34	203
34	225
34	234
34	241
34	245
34	258
34	260
34	268
34	273
34	304
34	332
34	376
34	385
34	397
34	428
34	431
34	453
34	460
34	461
34	471
34	472
35	76
35	88
35	136
35	144
35	148
35	198
35	201
35	203
35	205
35	216
35	256
35	269
35	272
35	282
35	328
35	334
35	340
35	346
35	348
35	388
35	400
35	408
35	448
35	462
36	0
36	10
36	13
36	16
36	18
36	19
36	25
36	65
36	66
36	67
36	70
36	73
36	125
36	129
36	139
36	144
36	153
36	154
36	187
36	188
36	199
36	216
36	219
36	227
36	259
36	260
36	265
36	272
36	274
36	281
36	282
36	316
36	322
36	336
36	386
36	387
36	448
36	449
36	451
36	457
36	458
36	470
36	482
37	8
37	24
37	67
37	94
37	112
37	132
37	156
37	168
37	170
37	184
37	192
37	248
37	249
37	266
37	274
37	282
37	290
37	310
37	392
37	456
38	11
38	58
38	64
38	69
38	72
38	144
38	200
38	236
38	256
38	273
38	285
38	312
38	322
38	332
38	341
38	345
38	432
38	436
38	452
38	456
39	2
39	89
39	94
39	120
39	140
39	202
39	208
39	258
39	262
39	298
39	321
39	336
39	344
39	402
39	408
39	466
40	0
40	2
40	5
40	19
40	71
40	74
40	75
40	80
40	82
40	85
40	86
40	87
40	93
40	95
40	103
40	118
40	129
40	132
40	133
40	195
40	196
40	198
40	208
40	209
40	217
40	260
40	262
40	263
40	277
40	294
40	306
40	310
40	322
40	325
40	336
40	355
40	384
40	387
40	400
40	402
40	449
40	452
40	453
40	470
40	502
41	0
41	4
41	6
41	16
41	20
41	21
41	23
41	24
41	66
41	70
41	101
41	128
41	130
41	146
41	157
41	176
41	194
41	212
41	214
41	240
41	274
41	322
41	346
41	384
41	388
42	24
42	33
42	37
42	64
42	65
42	66
42	96
42	115
42	132
42	133
42	144
42	147
42	160
42	208
42	273
42	284
42	288
42	293
42	294
42	322
42	350
42	384
42	393
42	401
42	448
42	481
43	0
43	108
43	200
43	224
43	236
43	260
43	329
43	337
43	340
43	400
43	408
44	0
44	3
44	6
44	18
44	23
44	33
44	48
44	52
44	65
44	67
44	72
44	80
44	99
44	129
44	138
44	146
44	194
44	200
44	214
44	256
44	266
44	273
44	299
44	322
44	324
44	328
44	384
44	385
44	408
44	450
44	464
44	473
44	477
45	50
45	64
45	112
45	122
45	144
45	265
45	266
45	321
45	328
45	460
46	2
46	80
46	129
46	136
46	148
46	273
46	279
46	337
46	361
46	385
46	416
46	432
46	461
47	0
47	16
47	65
47	224
47	400
48	1
48	8
48	17
48	20
48	21
48	24
48	33
48	45
48	68
48	74
48	78
48	80
48	84
48	106
48	110
48	128
48	129
48	135
48	136
48	140
48	170
48	192
48	202
48	205
48	231
48	238
48	258
48	324
48	325
48	355
48	366
48	369
48	386
48	396
48	465
49	8
49	18
49	24
49	34
49	69
49	80
49	106
49	128
49	134
49	192
49	194
49	198
49	256
49	260
49	262
49	264
49	268
49	324
49	377
49	390
49	392
49	398
49	452
49	456
50	1
50	8
50	12
50	64
50	68
50	73
50	79
50	87
50	133
50	257
50	264
50	297
50	324
50	357
50	385
50	387
50	472
50	473
51	34
51	72
51	104
51	140
51	195
51	325
51	328
51	332
51	333
51	408
51	489
52	9
52	10
52	36
52	72
52	74
52	75
52	76
52	83
52	110
52	132
52	136
52	140
52	200
52	235
52	258
52	265
52	280
52	306
52	308
52	334
52	335
52	393
52	400
52	450
52	451
53	10
53	64
53	72
53	137
53	152
53	160
53	194
53	248
53	257
53	280
53	321
54	0
54	1
54	8
54	13
54	60
54	65
54	73
54	145
54	200
54	201
54	256
54	265
54	320
54	328
54	393
54	431
55	32
55	200
55	261
55	400
56	0
56	2
56	4
56	16
56	38
56	53
56	64
56	80
56	100
56	128
56	135
56	149
56	164
56	167
56	195
56	196
56	213
56	259
56	260
56	261
56	274
56	321
56	323
56	324
56	341
56	380
56	385
56	387
56	398
56	448
56	449
56	451
56	484
56	487
57	18
57	130
57	133
57	192
57	194
57	228
57	258
57	277
57	288
57	320
57	370
57	386
57	482
58	4
58	5
58	64
58	69
58	71
58	128
58	197
58	207
58	292
58	293
58	321
58	324
58	448
58	452
59	4
59	86
59	198
59	212
60	0
60	2
60	18
60	34
60	145
60	194
60	197
60	199
60	300
60	321
60	497
61	64
61	130
61	258
61	324
61	352
61	400
62	4
62	197
62	320
63	257
63	285
63	298
63	320
63	340
63	386
64	0
64	3
64	4
64	5
64	21
64	25
64	33
64	34
64	35
64	41
64	42
64	44
64	46
64	51
64	53
64	55
64	60
64	61
64	63
64	79
64	93
64	97
64	123
64	129
64	133
64	134
64	140
64	144
64	146
64	156
64	157
64	158
64	160
64	162
64	170
64	171
64	180
64	182
64	189
64	194
64	219
64	250
64	256
64	273
64	277
64	281
64	285
64	286
64	289
64	290
64	296
64	299
64	301
64	304
64	305
64	309
64	313
64	322
64	323
64	329
64	331
64	332
64	334
64	350
64	368
64	372
64	377
64	384
64	385
64	390
64	392
64	393
64	395
64	399
64	416
64	417
64	418
64	419
64	420
64	426
64	433
64	441
64	444
64	464
64	478
64	500
64	503
65	0
65	4
65	9
65	12
65	14
65	16
65	24
65	32
65	38
65	40
65	48
65	52
65	91
65	100
65	105
65	122
65	128
65	132
65	134
65	152
65	154
65	160
65	166
65	167
65	173
65	176
65	178
65	179
65	184
65	193
65	249
65	258
65	270
65	278
65	282
65	286
65	293
65	303
65	352
65	389
65	392
65	416
65	417
65	424
65	492
65	504
66	12
66	13
66	16
66	20
66	24
66	28
66	33
66	36
66	37
66	49
66	56
66	76
66	116
66	125
66	128
66	129
66	130
66	160
66	178
66	180
66	189
66	212
66	241
66	258
66	259
66	260
66	261
66	265
66	271
66	312
66	313
66	385
66	388
66	389
66	393
66	422
66	425
66	436
66	441
66	445
66	448
66	451
66	460
67	10
67	25
67	60
67	66
67	100
67	132
67	140
67	149
67	168
67	193
67	256
67	260
67	292
67	310
67	312
67	316
67	317
67	393
67	400
67	456
67	461
67	488
68	8
68	16
68	20
68	24
68	25
68	35
68	41
68	44
68	48
68	55
68	103
68	107
68	128
68	136
68	149
68	154
68	157
68	160
68	185
68	224
68	228
68	240
68	248
68	259
68	264
68	273
68	283
68	296
68	301
68	315
68	321
68	400
68	413
68	416
68	418
68	425
68	428
68	443
69	16
69	42
69	59
69	152
69	154
69	156
69	176
69	177
69	258
69	290
69	304
69	386
69	387
69	424
69	432
69	440
70	0
70	9
70	13
70	17
70	24
70	41
70	45
70	49
70	169
70	173
70	194
70	232
70	241
70	256
70	272
70	273
70	277
70	281
70	282
70	288
70	321
70	324
70	384
70	408
70	409
70	418
70	480
71	110
71	128
71	145
71	168
71	195
71	216
71	233
71	240
71	268
71	280
71	336
71	408
71	418
71	441
72	12
72	21
72	33
72	37
72	48
72	52
72	96
72	129
72	149
72	157
72	199
72	256
72	264
72	309
72	315
72	324
72	342
72	355
72	386
72	387
72	389
72	396
72	418
72	422
72	424
72	445
72	455
72	467
72	480
72	497
73	14
73	32
73	44
73	50
73	54
73	61
73	75
73	86
73	98
73	105
73	112
73	131
73	166
73	182
73	245
73	258
73	260
73	276
73	303
73	306
73	402
73	404
73	436
74	8
74	32
74	37
74	52
74	54
74	100
74	112
74	128
74	129
74	134
74	148
74	167
74	242
74	260
74	261
74	264
74	288
74	305
74	397
74	403
74	420
74	425
74	433
75	17
75	38
75	50
75	55
75	56
75	82
75	148
75	181
75	256
75	436
75	497
76	0
76	1
76	2
76	11
76	21
76	32
76	34
76	43
76	48
76	56
76	67
76	97
76	139
76	161
76	163
76	257
76	258
76	266
76	280
76	304
76	384
76	387
76	403
76	419
76	472
77	16
77	41
77	144
77	227
77	240
77	292
77	304
77	386
77	398
78	0
78	16
78	25
78	48
78	141
78	146
78	176
78	177
78	178
78	257
78	288
78	354
78	402
79	8
79	35
79	56
79	64
79	176
79	186
79	272
80	0
80	5
80	6
80	9
80	10
80	32
80	33
80	35
80	45
80	46
80	48
80	129
80	130
80	134
80	146
80	163
80	171
80	174
80	206
80	230
80	261
80	277
80	282
80	298
80	300
80	320
80	339
80	352
80	363
80	384
80	392
80	395
80	400
80	406
80	421
80	425
80	427
80	455
81	4
81	7
81	8
81	10
81	32
81	54
81	98
81	103
81	134
81	137
81	146
81	170
81	227
81	258
81	261
81	264
81	290
81	292
81	297
81	304
81	316
81	391
81	402
81	416
81	418
81	419
81	436
81	438
81	458
82	4
82	8
82	10
82	20
82	33
82	36
82	40
82	64
82	100
82	116
82	129
82	164
82	170
82	172
82	228
82	256
82	260
82	265
82	269
82	297
82	308
82	384
82	388
82	422
82	425
82	484
83	8
83	10
83	44
83	57
83	72
83	96
83	104
83	204
83	256
83	270
83	277
83	305
83	400
83	416
83	456
84	3
84	24
84	41
84	115
84	134
84	136
84	160
84	195
84	259
84	264
84	265
84	266
84	267
84	272
84	297
84	307
84	323
84	343
84	417
84	423
84	427
84	450
85	2
85	7
85	10
85	20
85	106
85	192
85	256
85	268
85	324
85	331
85	384
85	386
85	394
85	481
86	0
86	1
86	16
86	19
86	128
86	138
86	178
86	224
86	258
86	261
86	265
86	273
87	36
87	40
87	264
87	312
87	384
88	0
88	19
88	25
88	37
88	39
88	44
88	71
88	130
88	132
88	136
88	148
88	169
88	181
88	258
88	259
88	263
88	288
88	290
88	309
88	324
88	363
88	385
88	416
88	418
88	491
89	10
89	38
89	46
89	51
89	132
89	164
89	178
89	264
89	418
90	5
90	32
90	41
90	128
90	130
90	133
90	161
90	256
90	263
90	292
90	393
90	404
91	164
91	181
91	192
91	288
91	384
92	32
92	33
92	65
92	102
92	129
92	178
92	258
92	288
92	296
92	354
92	396
92	419
92	431
93	260
93	320
93	386
93	431
94	1
94	162
94	400
94	417
95	0
95	128
95	404
96	1
96	5
96	10
96	11
96	16
96	24
96	27
96	35
96	38
96	65
96	74
96	82
96	92
96	96
96	106
96	125
96	130
96	131
96	132
96	140
96	149
96	157
96	171
96	174
96	198
96	235
96	260
96	266
96	267
96	272
96	273
96	274
96	275
96	276
96	277
96	282
96	283
96	329
96	394
96	419
96	490
97	0
97	2
97	3
97	10
97	30
97	53
97	68
97	94
97	128
97	139
97	146
97	149
97	155
97	158
97	194
97	256
97	258
97	262
97	274
97	310
97	340
97	384
97	402
97	404
97	440
97	472
98	2
98	16
98	21
98	80
98	131
98	133
98	134
98	136
98	144
98	148
98	152
98	155
98	159
98	193
98	260
98	272
98	277
98	291
98	388
98	393
98	404
98	411
99	0
99	1
99	12
99	36
99	130
99	136
99	212
99	256
99	264
99	273
99	384
99	468
100	9
100	11
100	129
100	147
100	152
100	219
100	257
100	329
100	370
100	386
100	394
100	444
100	451
101	0
101	2
101	65
101	88
101	162
101	178
101	202
101	264
101	282
101	283
101	288
101	410
101	424
101	458
102	16
102	20
102	28
102	137
102	264
102	269
102	297
102	309
103	0
103	2
103	88
103	212
103	261
103	264
103	296
103	360
103	410
104	2
104	4
104	20
104	71
104	142
104	145
104	148
104	151
104	162
104	272
104	278
104	291
104	321
104	384
104	399
104	400
104	406
104	418
104	423
105	12
105	21
105	23
105	52
105	60
105	131
105	133
105	180
105	280
105	301
105	336
105	408
105	470
105	492
106	5
106	17
106	132
106	133
106	145
106	205
106	265
106	268
106	321
106	387
106	389
106	391
106	401
106	448
107	4
107	54
107	86
107	146
107	148
107	272
107	320
107	400
107	448
107	502
108	17
108	18
108	34
108	66
108	67
108	152
108	178
108	194
108	211
108	256
108	269
108	384
108	398
108	400
109	16
109	131
109	144
109	147
109	386
110	9
110	256
110	261
110	265
110	385
110	400
111	16
111	128
111	144
111	288
111	384
112	0
112	1
112	2
112	3
112	7
112	8
112	45
112	54
112	65
112	69
112	76
112	137
112	154
112	209
112	258
112	259
112	269
112	322
112	385
112	389
112	407
113	20
113	65
113	66
113	69
113	148
113	154
113	232
113	274
113	297
113	328
113	396
113	420
114	0
114	1
114	4
114	5
114	20
114	33
114	57
114	70
114	128
114	140
114	148
114	176
114	201
114	259
114	409
115	4
115	128
115	257
115	272
115	320
116	0
116	8
116	9
116	128
116	132
116	136
116	167
116	263
116	267
116	299
116	385
116	392
116	450
116	473
117	36
117	128
117	136
117	144
117	172
117	184
117	388
117	392
118	0
118	9
118	257
118	265
118	280
119	11
119	201
119	260
119	270
119	387
120	3
120	5
120	7
120	19
120	133
120	146
120	194
120	208
120	229
120	260
120	263
120	268
120	310
120	342
120	384
120	407
121	149
121	324
121	362
121	384
121	388
122	0
122	2
122	5
122	9
122	64
122	81
122	96
122	192
122	270
122	321
122	385
122	393
123	7
123	160
123	192
123	256
123	385
124	17
124	65
124	160
124	227
124	393
124	423
125	136
125	389
125	478
127	0
128	0
128	2
128	3
128	6
128	11
128	19
128	32
128	40
128	49
128	54
128	61
128	65
128	67
128	77
128	85
128	88
128	89
128	94
128	97
128	100
128	103
128	105
128	108
128	111
128	126
128	127
128	128
128	133
128	136
128	137
128	147
128	154
128	165
128	199
128	201
128	215
128	228
128	253
128	257
128	258
128	260
128	277
128	289
128	296
128	298
128	312
128	313
128	320
128	329
128	332
128	334
128	338
128	339
128	341
128	353
128	354
128	360
128	366
128	371
128	375
128	390
128	393
128	397
128	439
128	441
128	479
128	499
129	4
129	8
129	24
129	38
129	65
129	66
129	80
129	85
129	96
129	100
129	130
129	136
129	158
129	164
129	210
129	216
129	220
129	222
129	252
129	260
129	266
129	274
129	289
129	298
129	326
129	330
129	334
129	344
129	346
129	380
129	410
130	1
130	3
130	4
130	5
130	8
130	12
130	13
130	35
130	40
130	45
130	49
130	60
130	69
130	80
130	84
130	86
130	88
130	95
130	96
130	112
130	113
130	121
130	176
130	186
130	241
130	244
130	253
130	258
130	259
130	276
130	289
130	291
130	300
130	313
130	320
130	325
130	329
130	336
130	337
130	349
130	352
130	368
130	373
130	376
130	377
130	387
130	388
130	392
130	440
130	445
130	448
130	493
131	39
131	52
131	76
131	79
131	86
131	97
131	108
131	198
131	266
131	281
131	298
131	300
131	306
131	342
131	375
131	400
131	406
131	422
131	464
131	488
132	3
132	8
132	10
132	16
132	21
132	33
132	36
132	37
132	40
132	43
132	48
132	51
132	64
132	73
132	83
132	121
132	193
132	241
132	256
132	283
132	285
132	288
132	299
132	321
132	323
132	328
132	352
132	353
132	370
132	391
133	4
133	33
133	64
133	75
133	88
133	90
133	92
133	106
133	138
133	256
133	288
133	304
133	330
133	353
133	362
133	410
134	0
134	6
134	9
134	17
134	41
134	72
134	80
134	121
134	128
134	184
134	211
134	249
134	257
134	280
134	306
134	314
134	321
134	339
134	505
135	0
135	8
135	52
135	64
135	68
135	72
135	124
135	242
135	258
135	265
135	304
135	380
135	448
135	472
136	0
136	1
136	4
136	6
136	7
136	10
136	16
136	35
136	48
136	51
136	53
136	68
136	70
136	85
136	109
136	116
136	201
136	233
136	267
136	282
136	284
136	296
136	305
136	308
136	309
136	324
136	365
136	368
136	370
136	390
136	432
136	456
136	458
136	496
136	498
136	500
137	0
137	4
137	6
137	21
137	34
137	48
137	50
137	102
137	104
137	112
137	150
137	180
137	214
137	250
137	269
137	288
137	290
137	304
137	368
137	392
137	416
137	438
138	0
138	1
138	2
138	14
138	17
138	20
138	32
138	46
138	53
138	65
138	69
138	112
138	196
138	238
138	256
138	284
138	292
138	310
138	314
138	323
138	340
138	356
138	405
138	451
139	6
139	12
139	22
139	32
139	36
139	52
139	96
139	112
139	260
139	276
139	288
139	321
139	342
139	372
139	420
139	468
140	8
140	48
140	55
140	74
140	78
140	90
140	96
140	99
140	217
140	228
140	248
140	256
140	274
140	288
140	320
140	342
140	344
140	352
140	417
140	448
141	16
141	17
141	66
141	147
141	214
141	226
141	259
141	278
141	291
141	300
141	304
141	305
141	318
141	368
141	370
141	498
142	2
142	32
142	90
142	96
142	97
142	98
142	272
143	0
143	21
143	32
143	64
143	99
143	224
143	272
143	296
143	400
143	464
143	496
144	2
144	3
144	6
144	34
144	40
144	47
144	48
144	64
144	66
144	70
144	71
144	74
144	99
144	102
144	106
144	109
144	111
144	129
144	134
144	159
144	172
144	205
144	257
144	258
144	259
144	263
144	264
144	274
144	281
144	289
144	295
144	300
144	310
144	323
144	336
144	339
144	352
144	356
144	376
144	384
144	386
144	452
144	492
145	20
145	34
145	36
145	40
145	42
145	68
145	72
145	86
145	88
145	89
145	99
145	101
145	108
145	130
145	200
145	256
145	264
145	266
145	292
145	294
145	316
145	322
145	362
145	364
145	395
145	426
145	430
145	480
145	487
146	0
146	4
146	8
146	9
146	17
146	36
146	65
146	76
146	109
146	140
146	240
146	257
146	265
146	281
146	298
146	301
146	320
146	329
146	357
146	368
146	450
147	72
147	76
147	100
147	148
147	297
147	328
147	336
147	360
147	387
148	1
148	9
148	34
148	64
148	84
148	96
148	104
148	138
148	170
148	171
148	194
148	235
148	258
148	272
148	275
148	285
148	329
148	355
148	456
149	18
149	54
149	58
149	64
149	72
149	74
149	104
149	192
149	259
149	284
149	320
149	326
149	328
149	354
150	0
150	9
150	12
150	13
150	65
150	71
150	91
150	97
150	129
150	259
150	288
150	295
150	335
150	352
151	4
151	8
151	32
151	64
151	74
151	128
151	268
151	296
151	308
151	329
151	356
152	1
152	12
152	16
152	54
152	64
152	67
152	68
152	71
152	99
152	105
152	258
152	290
152	323
152	370
152	424
152	449
152	482
153	16
153	66
153	71
153	225
153	256
153	258
153	352
153	388
153	420
153	480
154	16
154	37
154	40
154	67
154	68
154	69
154	100
154	128
154	259
154	261
154	292
154	321
154	324
154	325
154	327
154	384
154	453
154	464
154	505
155	7
155	64
155	68
155	96
155	290
155	386
156	0
156	16
156	36
156	83
